trade_dt,fs_info_type,positions,num_cont
20190610,2,15658.0,2.0
20190610,3,16130.0,2.0
20190611,2,16609.0,2.0
20190611,3,16646.0,2.0
20190612,2,18226.0,2.0
20190612,3,18448.0,2.0
20190613,2,18368.0,2.0
20190613,3,18656.0,2.0
20190614,2,18651.0,2.0
20190614,3,19020.0,2.0
20190617,2,18964.0,1.0
20190617,3,19555.0,1.0
20190618,2,18693.0,1.0
20190618,3,19024.0,1.0
20190619,2,19433.0,1.0
20190619,3,19697.0,1.0
20190620,2,19781.0,1.0
20190620,3,20074.0,1.0
20190621,2,19712.0,1.0
20190621,3,20280.0,1.0
20190624,2,19906.0,1.0
20190624,3,20280.0,1.0
20190625,2,19667.0,1.0
20190625,3,20385.0,1.0
20190626,2,19716.0,1.0
20190626,3,19891.0,1.0
20190627,2,19888.0,1.0
20190627,3,19860.0,1.0
20190628,2,19539.0,1.0
20190628,3,20333.0,1.0
20190701,2,19596.0,1.0
20190701,3,20518.0,1.0
20190702,2,20296.0,1.0
20190702,3,21459.0,1.0
20190703,2,20890.0,1.0
20190703,3,22011.0,1.0
20190704,2,20880.0,1.0
20190704,3,21924.0,1.0
20190705,2,20901.0,1.0
20190705,3,22100.0,1.0
20190708,2,21193.0,1.0
20190708,3,22092.0,1.0
20190709,2,21626.0,1.0
20190709,3,22766.0,1.0
20190710,2,22215.0,1.0
20190710,3,23302.0,1.0
20190711,2,23050.0,1.0
20190711,3,24405.0,1.0
20190712,2,23115.0,1.0
20190712,3,24771.0,1.0
20190715,2,22524.0,1.0
20190715,3,23875.0,1.0
20190716,2,22537.0,1.0
20190716,3,23879.0,1.0
20190717,2,21838.0,1.0
20190717,3,23201.0,1.0
20190718,2,21728.0,1.0
20190718,3,23401.0,1.0
20190719,2,21302.0,1.0
20190719,3,22985.0,1.0
20190722,2,21219.0,1.0
20190722,3,22965.0,1.0
20190723,2,20391.0,1.0
20190723,3,22051.0,1.0
20190724,2,19878.0,1.0
20190724,3,21276.0,1.0
20190725,2,19701.0,1.0
20190725,3,21142.0,1.0
20190726,2,19680.0,1.0
20190726,3,21440.0,1.0
20190729,2,19653.0,1.0
20190729,3,21207.0,1.0
20190730,2,18891.0,1.0
20190730,3,20357.0,1.0
20190731,2,18436.0,1.0
20190731,3,20453.0,1.0
20190801,2,18465.0,1.0
20190801,3,20456.0,1.0
20190802,2,18094.0,1.0
20190802,3,20168.0,1.0
20190805,2,17376.0,1.0
20190805,3,19150.0,1.0
20190806,2,16130.0,1.0
20190806,3,17796.0,1.0
20190807,2,15401.0,1.0
20190807,3,17106.0,1.0
20190808,2,14542.0,1.0
20190808,3,16101.0,1.0
20190809,2,22870.0,2.0
20190809,3,24816.0,2.0
20190812,2,23162.0,2.0
20190812,3,25158.0,2.0
20190813,2,23630.0,2.0
20190813,3,25988.0,2.0
20190814,2,24010.0,2.0
20190814,3,26349.0,2.0
20190815,2,24697.0,2.0
20190815,3,26746.0,2.0
20190816,2,24949.0,2.0
20190816,3,27091.0,2.0
20190819,2,24544.0,2.0
20190819,3,26929.0,2.0
20190820,2,24465.0,2.0
20190820,3,27086.0,2.0
20190821,2,24452.0,2.0
20190821,3,26844.0,2.0
20190822,2,24579.0,2.0
20190822,3,27128.0,2.0
20190823,2,24793.0,2.0
20190823,3,27720.0,2.0
20190826,2,25000.0,2.0
20190826,3,27604.0,2.0
20190827,2,25072.0,2.0
20190827,3,27508.0,2.0
20190828,2,25090.0,2.0
20190828,3,27585.0,2.0
20190829,2,21494.0,2.0
20190829,3,24597.0,2.0
20190830,2,21948.0,2.0
20190830,3,24531.0,2.0
20190902,2,22691.0,2.0
20190902,3,25228.0,2.0
20190903,2,22794.0,2.0
20190903,3,25238.0,2.0
20190904,2,23321.0,2.0
20190904,3,25789.0,2.0
20190905,2,23750.0,2.0
20190905,3,26229.0,2.0
20190906,2,24922.0,2.0
20190906,3,27534.0,2.0
20190909,2,25461.0,2.0
20190909,3,27861.0,2.0
20190910,2,25215.0,2.0
20190910,3,27086.0,2.0
20190911,2,25881.0,2.0
20190911,3,27503.0,2.0
20190912,2,25922.0,2.0
20190912,3,27302.0,2.0
20190916,2,25807.0,2.0
20190916,3,27366.0,2.0
20190917,2,26730.0,1.0
20190917,3,27785.0,1.0
20190918,2,26890.0,1.0
20190918,3,27142.0,1.0
20190919,2,26750.0,1.0
20190919,3,27177.0,1.0
20190920,2,26638.0,1.0
20190920,3,27274.0,1.0
20190923,2,26590.0,1.0
20190923,3,26734.0,1.0
20190924,2,26989.0,1.0
20190924,3,27183.0,1.0
20190925,2,27109.0,1.0
20190925,3,27464.0,1.0
20190926,2,27385.0,1.0
20190926,3,27696.0,1.0
20190927,2,27303.0,1.0
20190927,3,27566.0,1.0
20190930,2,26676.0,1.0
20190930,3,27147.0,1.0
20191008,2,26394.0,1.0
20191008,3,26964.0,1.0
20191009,2,26599.0,1.0
20191009,3,27291.0,1.0
20191010,2,26750.0,1.0
20191010,3,27301.0,1.0
20191011,2,28255.0,1.0
20191011,3,28710.0,1.0
20191014,2,28649.0,1.0
20191014,3,29248.0,1.0
20191015,2,29426.0,1.0
20191015,3,29973.0,1.0
20191016,2,30433.0,1.0
20191016,3,30856.0,1.0
20191017,2,30274.0,1.0
20191017,3,31107.0,1.0
20191018,2,30751.0,1.0
20191018,3,31236.0,1.0
20191021,2,31791.0,1.0
20191021,3,32246.0,1.0
20191022,2,30759.0,1.0
20191022,3,31355.0,1.0
20191023,2,30501.0,1.0
20191023,3,31611.0,1.0
20191024,2,31041.0,1.0
20191024,3,32092.0,1.0
20191025,2,32335.0,1.0
20191025,3,32874.0,1.0
20191028,2,33825.0,1.0
20191028,3,34191.0,1.0
20191029,2,33926.0,1.0
20191029,3,34079.0,1.0
20191030,2,33471.0,1.0
20191030,3,33028.0,1.0
20191031,2,32185.0,1.0
20191031,3,31793.0,1.0
20191101,2,31533.0,1.0
20191101,3,31082.0,1.0
20191104,2,30884.0,1.0
20191104,3,30618.0,1.0
20191105,2,28981.0,1.0
20191105,3,28740.0,1.0
20191106,2,28013.0,1.0
20191106,3,28107.0,1.0
20191107,2,27031.0,1.0
20191107,3,27128.0,1.0
20191108,2,26648.0,1.0
20191108,3,26492.0,1.0
20191111,2,24694.0,1.0
20191111,3,24609.0,1.0
20191112,2,33696.0,2.0
20191112,3,34118.0,2.0
20191113,2,33620.0,2.0
20191113,3,34330.0,2.0
20191114,2,32961.0,2.0
20191114,3,33694.0,2.0
20191115,2,32683.0,2.0
20191115,3,33667.0,2.0
20191118,2,31962.0,2.0
20191118,3,33563.0,2.0
20191119,2,31385.0,2.0
20191119,3,33030.0,2.0
20191120,2,31015.0,2.0
20191120,3,32336.0,2.0
20191121,2,31174.0,2.0
20191121,3,32234.0,2.0
20191122,2,31055.0,2.0
20191122,3,31966.0,2.0
20191125,2,30774.0,2.0
20191125,3,31668.0,2.0
20191126,2,30893.0,2.0
20191126,3,31918.0,2.0
20191127,2,30994.0,2.0
20191127,3,32191.0,2.0
20191128,2,22302.0,2.0
20191128,3,23383.0,2.0
20191129,2,22571.0,2.0
20191129,3,23622.0,2.0
20191202,2,22849.0,2.0
20191202,3,23862.0,2.0
20191203,2,22856.0,2.0
20191203,3,23877.0,2.0
20191204,2,24016.0,2.0
20191204,3,24655.0,2.0
20191205,2,24516.0,2.0
20191205,3,25236.0,2.0
20191206,2,24753.0,2.0
20191206,3,25510.0,2.0
20191209,2,24440.0,2.0
20191209,3,25195.0,2.0
20191210,2,25708.0,2.0
20191210,3,26056.0,2.0
20191211,2,25958.0,2.0
20191211,3,26432.0,2.0
20191212,2,26254.0,2.0
20191212,3,26678.0,2.0
20191213,2,23186.0,2.0
20191213,3,23262.0,2.0
20191216,2,23091.0,1.0
20191216,3,23190.0,1.0
20191217,2,23158.0,1.0
20191217,3,23243.0,1.0
20191218,2,23052.0,1.0
20191218,3,22984.0,1.0
20191219,2,23298.0,1.0
20191219,3,23097.0,1.0
20191220,2,23971.0,1.0
20191220,3,24031.0,1.0
20191223,2,24126.0,1.0
20191223,3,24359.0,1.0
20191224,2,25404.0,1.0
20191224,3,25441.0,1.0
20191225,2,26007.0,1.0
20191225,3,25709.0,1.0
20191226,2,26587.0,1.0
20191226,3,25763.0,1.0
20191227,2,28254.0,1.0
20191227,3,27017.0,1.0
20191230,2,28888.0,1.0
20191230,3,27831.0,1.0
20191231,2,29917.0,1.0
20191231,3,28576.0,1.0
20200102,2,31604.0,1.0
20200102,3,29793.0,1.0
20200103,2,32801.0,1.0
20200103,3,30807.0,1.0
20200106,2,33269.0,1.0
20200106,3,31527.0,1.0
20200107,2,34128.0,1.0
20200107,3,31368.0,1.0
20200108,2,34637.0,1.0
20200108,3,31742.0,1.0
20200109,2,35731.0,1.0
20200109,3,33319.0,1.0
20200110,2,34236.0,1.0
20200110,3,32670.0,1.0
20200113,2,34063.0,1.0
20200113,3,32197.0,1.0
20200114,2,33985.0,1.0
20200114,3,32234.0,1.0
20200115,2,33684.0,1.0
20200115,3,31192.0,1.0
20200116,2,33926.0,1.0
20200116,3,31592.0,1.0
20200117,2,34159.0,1.0
20200117,3,32033.0,1.0
20200120,2,34140.0,1.0
20200120,3,32009.0,1.0
20200121,2,33677.0,1.0
20200121,3,31263.0,1.0
20200122,2,33490.0,1.0
20200122,3,31065.0,1.0
20200123,2,33229.0,1.0
20200123,3,31026.0,1.0
20200203,2,31968.0,1.0
20200203,3,29595.0,1.0
20200204,2,31092.0,1.0
20200204,3,28765.0,1.0
20200205,2,30601.0,1.0
20200205,3,28192.0,1.0
20200206,2,29242.0,1.0
20200206,3,26959.0,1.0
20200207,2,28602.0,1.0
20200207,3,26707.0,1.0
20200210,2,26855.0,1.0
20200210,3,24732.0,1.0
20200211,2,25042.0,1.0
20200211,3,22575.0,1.0
20200212,2,33765.0,2.0
20200212,3,31481.0,2.0
